title,url,content,topic
Рузалия Гарифуллина,https://tt.wikipedia.org/wiki/%D0%A0%D1%83%D0%B7%D0%B0%D0%BB%D0%B8%D1%8F_%D0%93%D0%B0%D1%80%D0%B8%D1%84%D1%83%D0%BB%D0%BB%D0%B8%D0%BD%D0%B0,"Рузалия апа (Рузалия апа Гарифуллина) — татар җырчысы, җырчы карьерасын 72 яшендә башлап җибәрә. Продюсеры Җәүдәт Гыйльманов.
Биектау районының Олы Битаман авылында 1935 елның 25 мартында туган, шунда тора.2018 елда 83 яшендә Биектау районының Олы Битаман авылында вафат.


== «Ruza» ==
«Ruza» альбомы — DJ Rabbah белән бергә ясаган төрле темаларга бию ремикслары.

Йөрүзән
Күбәләгем
Зәңгәр күлмәк
Мәк чәчәге
Күгәрчен
Матур булсын
Бөрлегән
Сарман
Ай былбылым
Наласа
Сибелә чәчем


== «Котлы булсын, матур булсын» ==
«Котлы булсын, матур булсын» альбомы — гармун көенә халык җырлары һәм бонус: DJ Rabbah белән ике трэк.

Сарман буйларында
Су буйлап
Талы-талы
Туй җыры
Йөрүзән
Зәңгәр күзләр
Дим-дим
Сибелә чәчем
Ай былбылым
Ал Зәйнәбем
Бөрлегән
Фазыл чишмәсе
Кыр үрдәге
Күбәләгем
Күгәрчен
Мәк чәчәге
Мәтрүшкәләр
Наласа авылы җыры
Матур булсын
Рузалия апа & DJ Rabbah — Йөрүзән (bonus)
Рузалия апа & DJ Rabbah — Наласа авылы җыры (bonus)


== Шулай ук карагыз ==


== Сылтамалар ==
Күпне күргән, күпне кичергән…
Видеоклип Рузалия апа һəм DJ Rabbah «Йɵрүзəн» (2008)
«Дою и пою»: В регионах — свои знаменитости//, Журнал ""Огонёк"" №13 от 30.03.2008, стр. 8  (рус.)
Рузалия апага багышланган ""Звездные истории"" телетапшыруы язмасы (2011) (рус.)
Рузалия апаның дискографиясе
БАБУШКА – СУПЕРСТАР  (рус.)
Сәлам радиосы. Рузалия апа ни хәлләрдә? (2014)


== Искәрмәләр ==",personas
Румен Радев,https://tt.wikipedia.org/wiki/%D0%A0%D1%83%D0%BC%D0%B5%D0%BD_%D0%A0%D0%B0%D0%B4%D0%B5%D0%B2,"Румен Георгий улы Радев (болг. Румен Георгиев Радев) — Болгариянең бишенче президенты (2017 елның 22 гыйнварннан). Болгария Хәрби-һава көчләре сәргаскәре (2014-2016), 1нче класслы очучы, генерал-майор (2014). Хәрби фәннәр докторы. Болгария социалистик фиркасеннән кандидат итеп күрсәтелгән.


== Тәрҗемәи хәле ==
1963 елның 18 июнендә Болгариянең көньягында урнашкан социалистик шәһәр Димитровградта туган. Хасковода математика мәктәбен алтын медальгә (1982), Болгария һава көчләренең Георги Бенковски исемендәге югары мәктәбен (1987) тәмамлаган. 1992 елда АКШта Maxwell эскадрон әфисәр мәктәбендә 5 атналык башлангыч әзерлек курсы уза. 2003 елда АКШ Хәрби-һава көчләренең Air War College югары өйрәнү программасын бик яхшыга тәмамлый. Болгариядә «Очу экипапажларын тактик әзерләүне камилләштерү һәм һава һөҗүмен имитацияләү» темасына хәрби фәннәр докторлыгына диссертация яклый. Инглиз телен камил белә.


== Хәрби карьерасы ==
1994-1996 Болгария Хәрби-һава көчләрендә (ХҺЧ) истребительләр авиация полкы белән җитәкчелек итә.
1996-1998 эскадрилья башлыгы.
2009-2014 Болгария ХҺЧ сәргаскәре урынбасары була.
2014-2016 елларда Болгария ХҺЧ сәргаскәре.


== 2016 елгы президент сайлаулар ==
2016 елның августында Болгария социалистик фиркасе (оппозициядәге фирка) «Болгария өчен Яңарыш альтернативасы» белән берлектә Р. Радевны 2016 елның ноябрь президент сайлауларына кандидат итеп күрсәтә. Р. Радев II турга үтә. II турда хакимиятнең Ватандашлар Болгариянең Аурупача үсеше өчен фиркасе вәкиле Цецка Цачеваны ~59:~36 чагыштырмасында җиңеп, Болгариянең киләсе президенты итеп сайлана. Вице-президент итеп Илияна Йотова сайлана.


== Гаиләсе ==
I хатыны Гинка. Балалары:

улы Георги (2003), кызы Дарина (2001).II хатыны Десислава (Свиленска). Радев — Десиславаның икенче ире. Беренче иреннән улы бар.


== Сылтамалар ==
Азатлык Радиосы(рус.)
Халыкара манзара, 13.11.2016(рус.)
Болгарияның сайланган президенты Русия белән диалогны үстерергә өметләнә(рус.)


== Искәрмәләр ==",personas
Рүзил Гатин,https://tt.wikipedia.org/wiki/%D0%A0%D2%AF%D0%B7%D0%B8%D0%BB_%D0%93%D0%B0%D1%82%D0%B8%D0%BD,"Рүзил Гатин (Рүзил Исхак улы Гатин) — актер, җырчы, алып баручы, пародия остасы.


== Тәрҗемәи хәле ==

1987 елның 15 октябрендә Яр Чаллыда туган. Яр Чаллыда музыка мәктәбен (педагог Нәфисә Әхмәтшина), Мәскәүдә РАТИ (ГИТИС)ның эстрада  факультетын (Михаил Борисов курсы) (2009), Н. Җиһанов исемендәге Казан дәүләт консерваториясенең вокал факультетын (педагог Нина Варшавская) (2012) тәмамлаган.


== Иҗаты ==
6 яшеннән җырга өйрәнә башлый (беренче мөгаллиме Гөлсинә Гәрәева). 1996 елдан музыка мәктәбендә белем ала. «Мизгел» ансамблендә (Чаллы) җырлый. Иҗат юлы «Созвездие-Йолдызлык» фестивале белән тыгыз бәйләнгән. Әлеге бәйгенең республика һәм зона ярышларында күп мәртәбәләр җиңүче, 2003 елда Гран-при иясе була. 2008 елдан фестиваль кысаларында актерлык осталыгы, сәхнә теле, конферанс буенча мастер-класслар бирә. СТС (Мәскәү) телеканалында  тапшыруларда катнаша.


==== Башкарган партияләре ====
«Ак бүре» операсы (Зөлфия Рәүпова) — Тегин ханның кече улы.
«Алтын Казан» рок–операсы — Биктимер.
«Минем чибәр ханым» — профессор Хиггинс.


==== Режиссёр эше ====
«Пигмалион» Б. Шоу пьесасы буенча  Ф. Лоу музыкаль комедиясе


== Уңышлары ==
2001 Беренче каналның (Мәскәү) «Иртәнге йолдыз» (Юрий Николаев белән) конкурсы — 2 урын («Мизгел» ансамбле белән).
2002  «ХХI гасыр балалары без» халыкара балалар фестивале (Албена, Болгария) — призлы урын («Мизгел» ансамбле белән).
«Йолдызларга юл» (Питырбур) фестивале
2003 «Созвездие-Йолдызлык» фестивале — Гран при.
2004 «Созвездие-Йолдызлык» фестивале — 1 урын.
Б. Брунов исемендәге яшьләр фестивале-бәйгесе (Мәскәү) — Гран-при.
Н. Михалковның «Яңа исемнәр» халыкара фонды стипендиаты.
2011 II халыкара «Зур аерма» (Большая разница) пародияләр фестивалендә (Әдис, Украина) катнаша.


== Сылтамалар ==
«Созвездие-Йолдызлык» сайты
Яшел Үзән порталы
Р. Гатин: Авызга чикләвек кабып сөйләшәм


== Искәрмәләр ==",personas
Рәис Низамов,https://tt.wikipedia.org/wiki/%D0%A0%D3%99%D0%B8%D1%81_%D0%9D%D0%B8%D0%B7%D0%B0%D0%BC%D0%BE%D0%B2,"Рәис Низамов (Рәис Гыйльметдин улы Низамов, баш. Рәйес Ғилметдин улы Низамов) – язучы. Г. Сәләм премиясе лауреаты (1978).


== Тәрҗемәи хәле ==
1932 елның 1 июлендә БАССР Дәүләкән районы (1935 елдан  Әлшәй районы) Ташлы авылында туган. Ташлы җидеелык мәктәбен, Уфада елга флоты һөнәрчеләр мәктәбен (1949), Уфада  башкорт урта интернат-мәктәбен, Мәскәүдә әдәбият институтын (1957) тәмамлый. Бер ел Уфа-Казан елга маршрутында парахутта машиначы ярдәмчесе булып эшли.
1957 елдан  «Совет Башкортстаны» газетасының Әлшәй, Кыйгы, Бәләбәй районнарында үз хәбәрчесе, «Пионер» журналында бүлек мөдире булып эшләде.  «Агыйдел» журналының баш мөхәррире (1974).


== Иҗаты ==

Интернат мәктәптә укыганда язылган шигырьләре республика газета-журналларында басылган.
Беренче күләмле әсәре – «Солдат улы» повесте (1957) әдәбият институтын тәмамлаганда язган диплом эше. Күмәк хуҗалык авылы тормышын чагылдырган «Мәрьям» повесте (1964), Бөек Ватан сугышы чоры авыл балаларына багышланган «Ят кешеләр» (1967) повесте, «Кияү» (1968), «Икмәк тәме» (1971), «Әтием эзеннән» (1977), «парахут тавышлары» (1980) китаплары укучылар тарафыннан яратып укыла.


== Бүләкләре, мактаулы исемнәре ==
Г. Сәләм премиясе (1978) - «Әтием эзеннән» китабы (1977) өчен (вафатыннан соң).ССРБ язучылар берлеге әгъзасы (1964).


== Әдәбият ==
С. Галин. Тормышчан әсәр.  Ағиҙел, 1969, № 5..(башк.)
Р. Баемов. Иҗади йөз. Кызыл таң, 1982, 1 июль.(тат.)


== Чыганаклар ==
Совет Башкортстаны язучылары (биобиблиографик белешмәлек). Уфа, 1988.(башк.)


== Сылтамалар ==
Башкорт энциклопедиясе(рус.)
Башкортстан (белешмәлек)(рус.)
БР әдәби картасы(рус.)


== Моны да карагыз ==
фотолары


== Искәрмәләр ==",personas
Рәис Хәннанов,https://tt.wikipedia.org/wiki/%D0%A0%D3%99%D0%B8%D1%81_%D0%A5%D3%99%D0%BD%D0%BD%D0%B0%D0%BD%D0%BE%D0%B2,"Рәис Җамалетдин улы Хәннанов (1956 елның 6 мартында Яңа Шаһ авылында туган) — җырчы, мәдәният оештыручы, үзешчән композитор. Башкортстан Республикасының атказанган мәдәният хезмәткәре (1998).


== Биографиясе ==
Рәис Җамалетдин улы 1956 елның 6 мартында Ярмәкәй районының Яңа Шаһ авылында туа. Стәрлетамак шәһәрендә Башкорт республика мәдәният техникумының хор-дирижерлык бүлеген (1976), Чиләбе дәүләт мәдәният институтының мәдәни-агарту эшләре факультетын (1986) тәмамлый. Хезмәт эшчәнлеген 1977 елда Ярмәкәй район Советы башкарма комитетының мәдәният бүлеге автоклуб мөдире булып башлый. 1979—1988 елларда — район мәдәният сарае директоры, 1988—2008 елларда — район Советы башкарма комитетының мәдәният бүлеге мөдире, 2009 елдан — муниципаль район хакимиятенең мәдәният, спорт һәм яшьләр сәясәте бүлеге баш белгече.


== Казаныш ==
Композитор буларак Рәис Хәннановка 1980—1990-еллар уртасында «Ярмәкәйнең чишмәләре», «Уфтанма», «Килә ява бер болыт», «Катарҗан юлы», «Озак торды атым, чапмады» һ. б. җырлар үзешчән һәм популяр профессиональ җырчылар башкаруында (Айдар Галимов, Салават Фәтхетдинов, Хәния Фәрхи, Зөһрә Шәрифуллина) киң танылу алып килгәннәр. 3 җыр җыентыгы дөнья күрде, 8 аудиотасма, 2 компакт-диск чыгарылды. Халык иҗаты I, II, III Бөтенсоюз фестивальләре лауреаты.


== Бүләкләр ==
«Үзешчән сәнгатьтә ирешкән уңышлары өчен» Русия Федерациясе Мәдәният министрлыгы билгесе белән бүләкләнгән (1987).


== Искәрмәләр ==",personas
Рәисә Нуриева,https://tt.wikipedia.org/wiki/%D0%A0%D3%99%D0%B8%D1%81%D3%99_%D0%9D%D1%83%D1%80%D0%B8%D0%B5%D0%B2%D0%B0,"Рәисә Нуриева, Рәисә Сәлмән кызы Нуриева (1940 елның 5 марты, ССРБ, Үзбәк ССР, Ташкәнт — 1999 елның 10 декабре, РФ, ТР, Казан) — җырчы (меццо-сопрано), А. Нәваи исемендәге Үзбәк опера һәм балет театры һәм Муса Җәлил исемендәге Татар академия дәүләт опера һәм балет театры солисты (1969 елдан), Татарстан АССР атказанган артисты.


== Тәрҗемәи хәле ==
Урта Азиядә туган. Ташкәнтта  А. Нәваи исемендәге Үзбәк опера һәм балет театрында (үзб. Alisher Navoiy nomidagi davlat akademik katta teatri) җырлый. 1960-елларда Ташкәнтка гастрольләргә килгән Мөнирә Булатова Р. Нуриеваның Үзбәк опера һәм балет театрында спектакльдә җырлаганын күреп, Казанга чакыра.
1969 елда Казанга килеп, Муса Җәлил исемендәге Татар академия дәүләт опера һәм балет театрына эшкә урнаша, әлеге театрда опера спектакльләрендә меццо-сопрано партияләрендә чыгыш ясый башлый. Казан сәхнәсендә беренче адымнарын дирижер Фуат Мансуров кул астында башлап җибәрә. Театрда барган опера, оперетта, музыкаль комедияләрдә, балалар өчен спектакльләрдә артистлык сәләте тулысынча ачыла. Трагик рольләрне дә, көлкеле рольләрне дә бердәй уңыш белән башкара. Бигрәк тә операларда ана рольләрен зур тәэсир көче белән, тамашачыны ышандырырлык итеп уйный. Әмма театрда ул чорда 6-7 меццо-сопрано тавышлы җырчы булу сәбәпле, аңа һәрваыт төп партияләр бирелми, икенче составта күбрәк чыгыш ясарга туры килә. Театрның татарча спектакльләрендә бик теләп катнаша. Урта Азиядә туып-үсеп, Ташкәнтта театрда үзбәк телендә җырлагач, Казанга килгәндә туган татар телен камил белми, әмма үз өстендә тырышып эшләп, тиз арада татар композиторларының якын дустына әйләнә. Рөстәм Яхин аның тавышы өчен махсус «Туган ягым» җырын (Рамазан Байтимеров сүзләренә) яза. Сара Садыйкова аның өчен җырлар иҗат итә, Р. Нуриева композиторның «Кияүләр», «Мәхәббәт җыры» музыкаль комедияләрендә бик яратып катнаша.
А. Алиш исемендәге пионерлар сараенда, соңрак И. Әүхәдиев исемендәге Казан музыка укуханәсендә балаларны һөнәри җырчы булырга өйрәтә. Театр әһелләре берлеге уполномоченные буларак, театр артистларына шәхси тормышларында ярдәм итә.


== Кайбер партияләре ==
Азучена — «Трубадур» Верди
Сузуки — «Мадам Баттерфляй» Пуччини
Лотта — «Ярканат» Штраус
Любаша, Дуняша — «Патша кәләше» Н. Римский-Корсаков
Лауретта — «Монастырьда язылышу» Сергей Прокофьев
Тугъзак — «Алтынчәч» Нәҗип Җиһанов
Хәят — «Җәлил» Нәҗип Җиһанов
Хәмидә — «Кара йөзләр» Бату Мулюков
Гыйльми — «Башмагым» Җәүдәт Фәйзи
Миңниса — «Җиһангир» Рәшит Гобәйдуллин һ. б.


== Гаиләсе ==
Ире Рудольф Субботин, геолог, хатынының җырчы карьерасы өчен гаиләсе белән Казанга күчә. Уллары Сергей, кызлары Катя (Хәдичә). 


== Әдәбият ==
Р. И. Такташ. Счастливый дар Раисы Нуриевой. «Казань», 2016, декабрь, с. 70-71.
К. С. Тазиева. Я петь могу, я петь хочу, я буду петь всегда. «Казань», 2016, декабрь, с. 72-74.


== Сылтамалар ==
Җырлый Рәисә Нуриева


== Искәрмәләр ==",personas
Рәмзилә Хисаметдинова,https://tt.wikipedia.org/wiki/%D0%A0%D3%99%D0%BC%D0%B7%D0%B8%D0%BB%D3%99_%D0%A5%D0%B8%D1%81%D0%B0%D0%BC%D0%B5%D1%82%D0%B4%D0%B8%D0%BD%D0%BE%D0%B2%D0%B0,"Рәмзилә Хисаметдинова (Рәмзилә Миңлегали кызы Хисаметдинова, баш. Рәмзилә Миңдеғәле ҡыҙы Хисаметдинова) – шагыйрә. РСФСР халык мәгарифе отличнигы (1995). ССРБ язучылар берлеге әгъзасы (1977).


== Тәрҗемәи хәле ==
1949 елның 28 маенда БАССР Учалы районы Сәфәр авылында туган. Урта мәктәпне (1966), Стәрлетамакта педагогия институтын (1975) тәмамлый. Учалы районы Сәфәр , Юлдаш мәктәпләрендә, Салават районы Малаяз мәктәбендә эшли.


== Иҗаты ==
Шигырьләре республика матбугатында 1965 елдан күренә башлый. Беренче китабы – «Бүләгем» (1975) исемле шигырьләр җыентыгы. «Ирәмәл кызлары» (1981), «Ана сүзе» (1989), «Сандугач гомере» (2001)  китаплары нәшер ителә. Шагыйрә замандашларының, хәзерге яшьләрнең хыялларын, уй-тойгыларын тасвирлый. Әсәрләрен урысчага тәрҗемә итүче Газим Шәфыйков Р. Хисаметдинова иҗатында  Марина Цветаева лирикасы чалымнарын күрүен әйтә.


== Бүләкләре, мактаулы исемнәре ==
РСФСР халык мәгарифе отличнигы (1995)ССРБ язучылар берлеге әгъзасы (1977).


== Хәтер ==
1996 елдан Р. Хисаметдинова исемендәге премия булдырылган (Учалы районы)


== Чыганаклар ==
Совет Башкортстаны язучылары (биобиблиографик белешмәлек). Уфа, 1988.(башк.)


== Сылтамалар ==
Башкортстан (белешмәлек) (рус.)


== Моны да карагыз ==
Туган авылы Сәфәр тарихы Сакланган версиясе


== Тышкы сылтамалар ==
Шигырьләрен БР халык артисты Рәмилә Сәлимгәрәева укый


== Искәрмәләр ==",personas
Рәми Гарипов,https://tt.wikipedia.org/wiki/%D0%A0%D3%99%D0%BC%D0%B8_%D0%93%D0%B0%D1%80%D0%B8%D0%BF%D0%BE%D0%B2,"Рәми Гарипов, Рәми (Рамил) Ягъфәр улы Гарипов (баш. Рәми Ғарипов, Рәми Йәғәфәр улы Ғарипов, 1932 елның 12 феврале, Башкортстан АССР, Салават районы, Аркавыл — 1977 елның 20 феврале, Уфа) — шагыйрь, Салават Юлаев премиясе лауреаты (1988), Башкортстанның халык шагыйре (1992). ССРБ Язучылар берлеге әгъзасы (1960 елдан).
Уфа мөселман зыяратында җирләнде.


== Тәрҗемәи хәле ==
1932 елның 12 февралендә Башкортстан АССРның Салават районы Аркавыл авылында туа. Туган авылында җидееллык мәктәпне тәмамлагач (1946 елда), Уфадагы  С. Кудаш исемендәге 9нчы интернат - мәктәптә укый. 1950 елда Мәскәүдә әдәбият институтына укырга керә. 1955 елдан Уфада «Совет Башкортстаны» газетасында, китап нәшриятында, «Агыйдел» журналында эшли. 1959 елдан Салават районы «Йөрүзән», «Сарыкамыш» күмәк хуҗалыкларында комсомол сәркатибе һәм «Ленин байрагы» (баш. Ленин байрағы) (хәзерге «Йөрүзән») (баш. Йүрүҙән) район газетасында әдәби хезмәткәр вазыйфасында. Озак еллар дәвамында «Башкортстан кызы» (баш. «Башҡортостан ҡыҙы») журналында җаваплы сәркатип булып хезмәт итә.


== Иҗаты ==
Рәми (Рамил) Гариповның беренче шигырьләре Аркавыл мәктәбендә укыганда язылган (мәсәлән, «Кечкенә партизан» балладасы).
Интернат-мәктәптә укыганда даими рәвештә «Октябрь», «Совет әдәбияты» журналларын укып, язучыларның яңа әсәрләре белән танышып бара.Матбугатта чыккан беренче әсәре – 1950 елда «Кызыл таң» газетасында һәм  «Әдәби Башкортстан» (баш. «Әҙәби Башҡортостан») журналында басылган «Ленин» дигән шигыре.
1954 елда нәшер ителгән тәүге китабы - «Йөрүзән» исемле шигырьләр җыентыгы (Әдәбият институты өчен диплом эше) матбугатта уңай бәя ала. 1958 елда чыккан «Таш чәчкә» җыентыгына кергән шигырьләреннән яшьлек ялкыны бөркелеп тора, аның поэзиясенә тирән моң, фикер тыгызлыгы хас. Китаптан китапка  («Сабан тургае җырлары» (1964), «Очу» (1966), «Әманәт» (1969), «Миләш-кәләш» (1974), «Йолдызлы уйлар» (1979), «Умырзая җыры» (1981)) аның шигырьләрендә халыкның тормыш һәм иҗат тәҗрибәсенә нигезләнгән фәлсәфи лирика, халыкчан юмор көчәя. Халык авыз иҗатына, бигрәк тә кобаер өлгесенә мөрәҗәгать итеп, шигырь юлларын халыкчан тасвирлар белән баета.


==== Тәрҗемә ====
Тәрҗемә өлкәсендә дәвамлы эшли: А.С. Пушкин, М.Ю. Лермонтов, Һенрих Һейне, Рудаки, Гомәр Хәйям, Коста Хетагуров, Абай, А. Блок, С. Есенин, Рәсүл Хәмзәтов, Иван Франко, Александр Твардовский һ. б. сүз осталарының аерым шигырь өлгеләрен тәрҗемә итә.


== «Туган тел» ==


== Бүләкләре, мактаулы исемнәре ==
Салават Юлаев исемендәге премия (1988) (вафатыннан соң)
Башкортстанның халык шагыйре (1992) (вафатыннан соң)


== Хәтер ==

Уфадагы бер урамга шагыйрьнең исеме бирелгән.
1990 елда Рәми Гарипов исемендәге премия булдырылган.
1994 елдан республика гимназия-интернаты үзенең күренекле укучысы Рәми Гарипов исемен йөртә.


== Әдәбият ==
«Рами Гарипов. Торю дорогу в будущее» (җыентык, төзүчесе З. Буракаева). Уфа,  2005.


== Чыганак ==
Совет Башкортстаны язучылары (биобиблиографик белешмә). Уфа, 1988.


== Сылтамалар ==
Башкортостан Республикасының Әхмәтзәки Вәлиди исемендәге Милли китапханәсенең электрон бүлегендәбашкорт телендәге әсәрләребашка чыганаклар«Ватандаш» сайты
Чын халык шагыйре. «Бельские просторы», 2007, № 2
Мостай Кәрим Рәми Гарипов турында


== Искәрмәләр ==",personas
Рәсүл Карабулатов,https://tt.wikipedia.org/wiki/%D0%A0%D3%99%D1%81%D2%AF%D0%BB_%D0%9A%D0%B0%D1%80%D0%B0%D0%B1%D1%83%D0%BB%D0%B0%D1%82%D0%BE%D0%B2,"Карабулатов Рәсүл Рафик улы(18 март 1968) — курайчы, уенчы, җырчы һәм театр актеры, Башкортстан Республикасының халык артисты (2003). Башкортстан Республикасының Шәйехзада Бабич исемендәге яшьләр дәүләт премиясе лауреаты (1996).


== Биографиясе ==
Рәсүл Рафик улы Карабулатов 1968 елның 18 мартында Башкорт АССР ының Зиянчура районы Урта Муйнак авылында туган.
1987 елда Уфа сәнгать училищесының курай класын, азак — Заһир Исмәгыйлев исемендәге Уфа дәүләт сәнгать институтының театр факультетын белем ала. Уку барышында ике ел ССРБ Кораллы Көчләрендә хезмәт итеп кайта.
1994-1996 елларда Башкортстан Республикасы Мостай Кәрим исемендәге милли яшьләр театрында эшли.
1998-1999 елларда «Башкортстан» ДТРК-ның «Үги танышлар» һәм «Үги танышлар-2» музыкаль телефильмнарда төп ролләрне башкара. «Башкортстан» киностудиясендә нәфис фильмнарда төп рольләрдә уйный: Курамша Янбирдин («Сөмбелнең җиденче җәе», 2002 й.), Мәрәсим («Озын-озак балачак», 2003 ел).
2006 елда Рәсүл Карабулатов Уфа каласындагы ""Дуслык Йорты""ның директоры итеп тәгаенләнә, 2007 елдан ул — Башкортстан Республикасының «Башкортстан Республикасының Конгресс-хол» дәүләт унитар предприятиесенең генераль директоры.
2010 елның декабреннән 2014 елның февраленә кадәр Рәсүл Рафик улы — Хөсәен Әхмәтов исемендәге Башкорт дәүләт филармониясеның директоры.

Гаиләсе: катын — Карабулатова Айгөл Кәдим кызы, кызы Гөлнур Санкт-Петербург дәүләт мәдәният һәм сәнгать университетында укый, улы Ильяс Башкорт дәүләт филармониясенең «Кәрвән Сарай» төркемендә биюче булып эшли.",personas
Рәфыйк Таҗетдинов,https://tt.wikipedia.org/wiki/%D0%A0%D3%99%D1%84%D1%8B%D0%B9%D0%BA_%D0%A2%D0%B0%D2%97%D0%B5%D1%82%D0%B4%D0%B8%D0%BD%D0%BE%D0%B2,"Рәфыйк Таҗетдинов, Рәфыйк Зәкәрия улы Таҗетдинов (1961 елның 19 гыйнвары, ТАССР, Чүпрәле районы, Иске Кәкерле — 2017 елның  21 мае, Казан) — виртуоз музыкант (балалайкачы), композитор, җырчы, педагог, Казан дәүләт мәдәният институты профессоры, ТР халык артисты.


== Тәрҗемәи хәле ==

1961 елның 19 гыйнварында ТАССР Чүпрәле районы Иске Кәкерле авылында туган. Чүпрәле балалар музыка мәктәбенең баян сыйныфын, Казан музыка укуханәсенең халык уен кораллары бүлегендә балалайка сыйныфын (Роза Халитова-Әмирханова сыйныфы), Казан дәүләт мәдәният институтын (1988, проф. Валентин Волобуев сыйныфы) тәмамлаган.
1987 елдан Казан дәүләт мәдәният институтында эшли, музыка сәнгате факультетының музыка - уен коралында башкару кафедрасы профессоры.


== Иҗаты ==
Барлык уен коралларында (баян, курай, балалайка, фортепиано һ.б.), нотага карамыйча уйный алучы виртуоз музыкант.
1984-1988 елларда, Казан дәүләт мәдәният һәм сәнгать академиясендә укыганда, Мәскәү, Ленинград һ.б. шәһәрләрдә концертларда катнаша, Бөтенсоюз телевидениесендә төшә.
1988 елда беренче аудиальбомын чыгарган.
Туниста халыкара фольклор фестивалендә (1996, 1997, 1999), Австрия шәһәрләрендә (1994), Каһирә, Исмәгыйлия шәһәрләрендә (Мисыр) гастрольләрдә (1996, 1998) була.
2001 елда компакт-диск һәм ике аудиоальбом чыгарган.


== Бүләкләре, мактаулы исемнәре ==
1980 Халык башкаручыларының бөтенроссия Урал кубогы конкурсы (Магнитогорски) – 1нче урын.
1993 Халыкара бәйге (Клингенталь, Алмания) — лауреат
1993 Халыкара бәйге (Кастельфидардо, Италия) — Гран-при, Дөнья кубогы (баянчы Әбүзәр Фәйзуллин белән дуэт)
1994 Халыкара бәйге (Сант-Этьен, Франция) — Гран-при (баянчы Әбүзәр Фәйзуллин белән дуэт)
1994 Халыкара бәйге (Andrezieux-Boutheon, Франция) — Гран-при
1994 Татарстанның атказанган артисты
Татарстанның халык артисты


== Гаиләсе ==
Өйләнгән, балалары Диана, Аделя, Аида.
2017 елның 21 маенда Казанда вафат. Казанның Константиновка бистәсе зиратында җирләнгән.


== Сылтамалар ==
Рәфыйк Таҗетдинов(рус.)
Скончался народный артист  Рафик Тазетдинов. ИА Татар-информ, 21.05.2017(рус.)
Вконтактедагы төркеме
Скончался народный артист РТ, уроженец Дрожжановского района Рафик Тазетдинов. «Туган як» (газета), 22.05.2017


== Искәрмәләр ==",personas
Рәшидә Мәһәдиева,https://tt.wikipedia.org/wiki/%D0%A0%D3%99%D1%88%D0%B8%D0%B4%D3%99_%D0%9C%D3%99%D2%BB%D3%99%D0%B4%D0%B8%D0%B5%D0%B2%D0%B0,"Рәшидә Рәфкать кызы Мәһәдиева - журналист, галимә, язучы. Башкортстан телерадиокомпаниясе журналисты.
Баймак районының Комсомол авылында туып-үсә (хәзерге Сәйгафәр). Тормыш иптәше Галимҗан Бикҗан улы уңышлы юрист, уллары Байрас — Санкт-Петербург дәүләт университеты, кызлары Гөлнәзирә М.Ломоносов исемендәге Мәскәү дәүләт университеты студентлары.
Башта гәҗит, аннан тележурналистикада эшләү дәверендә ул үткен мәкаләләре, телепроектлары белән зур танылу яулый. Эштән беркайчан да куркып тормый, гел генә авыр һәм мәшәкатьле эшләр эчендә кайный.
2004 елда “Акбай калага бармый” дигән балалар өчен әкият китабы чыккан. 2013 елда аерым китап булып “Авыл малае” дигән повесте дөнья күрә. “Башкортстан могҗизалар иле”, “Башкорт балы”, “Ялгыз хатын”  һ.б шигырьләренә көйләр дә язылган.


== Чыганаклар ==
Журналистика дигән дәрьяны иңләп.",personas
