title,url,content
Милләтчелек,https://tt.wikipedia.org/wiki/%D0%9C%D0%B8%D0%BB%D0%BB%D3%99%D1%82%D1%87%D0%B5%D0%BB%D0%B5%D0%BA,"Милләтчелек — милли мөнәсәбәтләр өлкәсендә хәрәкәт итә торган катлаулы күренеш. Бу күренешне төрлечә (шул исәптән берьяклы, хаталы) аңлату очраклары да булгалый. Зур совет энциклопедиясендә һәм философик энциклопедиядә — ул бер үк сүзләр һәм җөмләләр белән берьяклы гына аңлатыла.
Милләтчелек — «буржуаз һәм вак буржуаз идеология, сәясәт, шулай ук милли мәсьәләдәге психология. ...Милләтчелек өчен теге яки бу милләтне башка милләтләрдән өстен кую хас» . Кайбер авторлар «милләтчелек», «милләтче» дигән тамгаларны кешеләр үз милләтләре турында ниндидер кайгыртучанлык күрсәтеп гамәл иткәндә дә кулланалар.
Аянычлысы шул: татар милләте вәкилләренең милли мәдәниятне үстерүгә, аны төзекләндерүгә, камилләштерүгә юнәлдерелгән эшчәнлеге урыс милләте («старший брат») вәкилләре тарафыннан «милләтчелек» дип бәяләнә. Моны урыс милләте кешеләренең аңында гасырлар дәвамында державачылык принципларының, гомумән, милли мәсьәләне хәл итү эшендә урнашкан державачыл фикерләү ысулының шәкелләнүе белән аңлатырга кирәк.
«Милләтләрнең үзбилгеләнү» принцибының соңгы елларда «ул концепция модадан чыкты инде» дигән карашларның фәнни матбугатта ешрак чагыла башлавы шул ук сәбәп белән аңлатыла.
Билгеле, бу — теоретик проблема гына түгел, аның практик әһәмияте дә гаять зур. Әгәр дә күпмилләтле федератив дәүләт үз структурасындагы милли берәмлекләргә киң планда һәм үзләре төзегән программалар буенча үсәргә, камилләшергә мөмкинлек бирә икән, ул шушы берәмлекләрнең зур таяныч булачагына ышана ала. Әгәр дә бу өлкәдәге мөмкинлекләр киселә икән, күпмилләтле дәүләт үзе көчсезләнә дигән сүз, чөнки милләтләр бергә оеша алмаса, аларның һәркайсы үз ягын каерачак. Димәк, эчке каршылыклар куера, үзәк көчсезләнә бара.


== Шулай ук карагыз ==
Ватанпәрвәрлек
Ватандашлык
Шовинизм
Татарлык
Космополитизм
Милли тел


== Чыганаклар ==
Гыйззәтов К.Т., Философия: 2 кит. 2 нче китап: Социаль философия: Югары уку йортлары өчен д-лек.


== Искәрмәләр =="
Мәгълүмат технологияләре,https://tt.wikipedia.org/wiki/%D0%9C%D3%99%D0%B3%D1%8A%D0%BB%D2%AF%D0%BC%D0%B0%D1%82_%D1%82%D0%B5%D1%85%D0%BD%D0%BE%D0%BB%D0%BE%D0%B3%D0%B8%D1%8F%D0%BB%D3%99%D1%80%D0%B5,"Мәгълүмат технологияләре яки Информацион технологияләр (МТ, инг. information technology, IT) – шул исәптән, исәпләү техникасын кулланып та бирелгән мәгълүматларны барлыкка китерү, саклау, алар белән идарә итү һәм аларны эшкәртү технологиясенә караган дисциплиналар һәм тармакларның киң сыйныфы. Соңгы вакытта мәгълүмат технологияләр атамасы астында санак технологияләрен аңлыйлар. Хосусый очракта, МТ санакларны һәм программ тәэминатын мәгълүматны барлыкка китерү, саклау, эшкәртү, тапшыруга һәм алуга чикләү белән эш итәләр. Санак техникасы һәм программалау буенча белгечләрне еш МТ-белгечләр дип атыйлар.
ЮНЕСКО тарафыннан кабул ителгән билгеләмә буенча, МТ – ул мәгълүматны эшкәртү һәм кабул итү белән мәшгуль кешеләр хезмәтенең эффектив оештыру ысулларын; исәпләү техникасын һәм кешеләр һәм сәнәгать җиһазлары белән үзара хезмәттәшлекне, аларның гамәли кулланышларын, һәм шуңа бәйле иҗтимагый, икътисади һәм мәдәният проблемаларын өйрәнүче үзара бәйле фәнни, технологик һәм мөһәндис дисциплиналар комплексы. Мәгълүмат технологияләре үзләре катлаулы әзерлек, зур башлангыч сарыф итүләр һәм фәнни-сыйдырышлыклы техника таләп итәләр. Аларны эшкә кертү математик тәэмин ителеш, модельләр төзү, ара бирелгән мәгълүматлар һәм чишелешләр өчен мәгълүмат сакланышларын формалаштырудан башланырга тиеш.
Хәзерге МТ-нең төп үзлекләре:

Алгоритмнарның бирелгән мәгълүматлар белән санлы алмашу стандартларының структураланган булуы;
Санак саклавын киң куллану һәм мәгълүматны кирәк булган шәкелдә чагылдыру;
Мәгълүматны санлы технологияләр ярдәмендә чиксез диярлек араларга тапшыру;


== Мәгълүмат технологияләре дисциплинасы ==
Киң мәгънәсендә МТ мәгълүматны барлыкка китерү, тапшыру, саклау һәм сиземләүнең барлык тармакларын һәм санак технологияләрен генә түгел үз эченә ала. Шул ук вакытта МТ-ен еш кына санак технологияләре белән ассоциацияләштерәләр, һәм бу очраклы түгел: санакларның пәйда булуы МТ-ен яңа дәрәҗәгә чыгарды. Кайчандыр телевидение, ә тагын да элегрәк китап басу эше кебек.


== Мәгълүмат технологияләре тармагы ==
Мәгълүмат технлогияләре тармагы мәгълүмат системаларын барлыкка китерү, үстерү һәм эксплутациясе белән мәшгуль. Мәгълүмат технологияләр максат итеп санак белеме һәм башка югары технологияләр, иң яңа хәбәрләшмә ысулларында, программ тәэминаты һәм гамәли тәҗрибә тармагындагы иң яңа ирешүләргә нигезләнеп һәм рациональ рәвештә кулланып кеше тормышының һәм хәзерге җәмгыятьнең бөтен даирәләрендә вакыт сарыф итүне, хезмәт, энергия һәм материаль ресурсларның экономиясе өчен эффектив мәгълүмат процессы буенча мәсьәләләр чишү тора. Мәгълүмат технологияләре хезмәт итү, идарә тармагы, сәнәгать җитештерүе, иҗтимагый процесслар белән хезмәттәшлек итәләр һәм еш аларның өлеше булып тора. Информационные процессы в различных сферах деятельности // Сайт о коммуникативных процессах


== Челтәрләр ==
Чыбыклы телефон сызыгы;
Киң тасмалы тоташтыру;
Кәрәзле телефония;
Йорт челтәрләре (Wi-Fi маршрутизатор)


== Тарих ==
Үсеш башы – 1960-ынчы еллардан башлап, беренче мәгълүмат системалары (МС) барлыкка килү һәм үсеше белән.
Инфраструктурага һәм Интернет сервисларына инвестицияләр 1990-ынчы еллар ахырында МТ тармагының гөрләп үсешенә китергәннәр.


== Технологик потенциал һәм үсеш ==
Гильберт һәм Лопес технологик прогрессның экспоненциаль үсешен билгеләп үтәләр (үз шәкелендә Мур кануны) 1986-нчы һәм 2007-нче еллар арасында һәр 14 ай саен кеше башына мәгълүмат эшкәртү өчен барлык машиналарның шартлы егәрлегенең ике мәртәбә артуы буларак; кеше башына хәбәрләшмә мөмкинчелекләрнең глобаль потенциалы һәр 34 ай саен икеләтә арта; кеше башына кертелгән мәгълүматның микъдары һәр 40 ай саен (ягъни һәр өч ел саен) икеләтә арта, ә кеше башына мәгълүмат трансляциясе якынча һәр 12,3 ел саен икеләтә арту тенденциясенә ия. «The World’s Technological Capacity to Store, Communicate, and Compute Information».


== Шулай ук карагыз ==

Мәгълүмат инфраструктурасы
Яңа перспектив технологияләр исемлеге
Мәгълүмат технологияләре буенча олимпиадалар
Мәгълүмат технологияләре даирәсендә җинаятьләр


== Искәрмәләр ==


== Сылтамалар ==
Информационная технология по ГОСТ 34.003-90
Сайт ООН Информационно-коммуникационные технологии"
Пасаргад,https://tt.wikipedia.org/wiki/%D0%9F%D0%B0%D1%81%D0%B0%D1%80%D0%B3%D0%B0%D0%B4,"Пасаргад (фарсы پاسارگاد‎, «Фарсы бакчасы») — борынгы фарсы шәһәре, Ахәменид дәүләтенең беренче башкаласы. Иранның Фарс останында, Персеполь шәһәреннән 87 км, Шираз каласыннан 130 км ераклыкта урнашкан. 2004 елда ЮНЕСКО Бөтендөнья мирас исемлегендә кертелгән.


== Тарих ==
БЭК 546 елда Бөек Кир үз башкаласы Пасаргадка нигез сала.
Соңрак  Дарий I Персеполь шәһәрен төзи һәм шунда башкаласын күчерә.
Археологик зонада Кир төрбәсе, үрдә урнашкан Толп-е-тахт кирмәне, ике патша сарае хәрәбәләре һәм чахар багх (дүрт дәрәҗәле) стилендәге бакчалар керәләр. Мигъмари зона 1,6 кв.км. били.
Пасаргад шәһәре көчле җир тетрәүне чыдар өчен төзелгән.


== Кир төрбәсе ==
Мәшһүр патша Кир II төрбәсе БЭК VI гасырда төзелгән, алты баскычлы пирамида булып күренә, түбәсендә бер керү белән йорт төрендәге төрбә урнаштырылган.
БЭК IV гасырда Искәндәр Зөлкарнәйн Фарсы илен яулап алганнан соң төрбә мәсхәрәләнгән: бөтен алтын, көмеш урланган. Искәндәр талаучыларны үтерергә кушкан.
Гарәпләр Фарсы илен басып алганда бу төрбәдә пәйгамбәр Сөләйманның әнисе күмелгән дип риваять килеп чыккан.
Җосер пирамидасы белән бергә Кир төрбәсе Ленин төрбәсе өчен үрнәк булып торган, аның буенча мигъмар Щусев Кызыл мәйданда Ленин төрбәсен төзегән.
Кир төрбәсе янында фарсы-элам-вавилон чөй язуында ""Мин - Куруш, патша Ахәмәнид"" тексты бастырылган.
Кайбер тикшерүчеләр бу төрбә Зәрдөштлек гыйбадәтханәсе булганын саныйлар.


== Сиван буасы ==
2007 елда төзелә башлаган Сиван буасы Пасаргад шәһәренә зур янаулар тудырырга мөмкин. Тарихчылар һәм мигъмарлар карашы буенча әлеге буа борынгы һәйкәлләргә зур зыян китерә алыр яки бөтенләй суга батыр.


== Күренешләре ==

		
		
		
		
		


== Сылтамалар ==

Туристический обзор Пасаргад
Pasargadae — The seat of the Persian Empire (YouTube).
Pictures of Tall_e Takht
UNESCO World Heritage Center
Pasargadae, Iran Chamber Society
Persepolis Official Website
Save Pasargadae From Destruction
Pasargad"
Персеполис,https://tt.wikipedia.org/wiki/%D0%9F%D0%B5%D1%80%D1%81%D0%B5%D0%BF%D0%BE%D0%BB%D0%B8%D1%81,"Персеполь яки Персеполис (бор. фарсы Pārsa, бор. юнанча Περσέπολις — Фарсы шәһәре), Җәмшид Тәхете (تخت جمشید, Тахт-е Җәмшид), Чехел Менар (چهل منار, Кырык Манара) - борынгы фарсы шәһәре, Ахәменид дәүләтенең башкаласы, БЭК VI—V гасырда барлыкка килгән.
1979 елда ЮНЕСКО Бөтендөнья мирас исемлегендә кертелгән.
БЭК 330 елда Искәндәр Зөлкарнәйн яулап алган шәһәр янгын нәтиҗәсендә җимерелгән.
Персеполь Шираздан 50 км, Тәһраннан 900 км ераклыкта урнашкан. Фарс вилаяте, Марвдашт шәһристанында керә.
Персепольдә сарай комплексы һ.б. хәрәбәләре калган: алар 135 000 м² били. Персеполистан 5 км ераклыкта Накше-Рөстәм патша төрбәсе урнашкан.
Персепольдә суүткәргеч һәм канализация булган, аны төзүдә коллар эше кулланылмаган.
Персепольдән 70 км ераклыкта Ахәменид дәүләтенең беренче башкаласы Пасаргад урнашкан.
Персепольдә борынгы дәвердәге күп биналар хәрәбәләре сакланган, алар арасында иң мәшһүре - 72 баганалы Аладана сарае.


== Тарих ==

Бөек Кир заманында Ахәменид дәүләтенең беренче башкаласы Пасаргад шәһәре булган, ләкин Кир инде Персеполис каласында яңа башкала итеп күчермәкче булган.
БЭК 560 елда Персеполис нигезләнгән, БЭК 520 елда патша Дарий I Персеполиста башкаланы күчерә һәм зур төзү эшләрен башлый.
БЭК 330 елда Искәндәр Зөлкарнәйн таулардан бик тиз һөҗүм итеп шәһәрне яулап ала һәм берничә айдан соң гаскәрләргә каланы таларга рөхсәт бирә. Таис Афинадан Ксерксның көнчыгыш сараен яндыра һәм янгын бөтен шәһәрдә таралып китә. Фараз буенча шул чара - грек-фарсы сугышлары вакытында Акропольны яндыру өчен үч итү булгандыр.
БЭК 318 елда Персеполис - Македон империясенең Фарсы вилаяте башкаласы була, ләкин шәһәр үз куәтен югалта.
БЭК 200 елда Персеполистан 5 чакрымда урнашкан Истәһр шәһәре көчәя, анда Сасаниләр дәүләтенең сатрапы баш йорты урнашкан булган. Истәһр - Зәрдөштлек үзәге һәм Авеста саклау урыны булган. Соңрак Истәһр кайбер вакытта - Сасаниләр дәүләтенең башкаласы булган хәтта.
Гарәп яулары вакытында Исәһр җимерелгән, кайбер вакыт эчендә ныгытылган кирмән буларак кулланылган.
1971 елда Персополиста Мөхәммәд Риза Пәхләви һәм чит ил кунаклары катнашуында Иран монархиясенең 2500 еллыгы бәйрәм ителгән (Фарсы дәүләтенә нигез салган Кир II үлү елына туры китергән дата сайланган).


== Биналар ==


=== Аладана ===

Дарий I төзегән Аладана комплексы террасадан 4 метрда күтәрелгән, аңа 2 төп сөзәк баскыч бара. Баскычларның таш плитәләрендә рельефлар кисеп ясалган, тышкы ягында патша гаскәренең тантаналы йөреше, ә эчке ягында тәкәләр, төрле савытлар, шәраб белән сабаларны күтәреп баручы хезмәтчеләр сурәтләнгән. 

Аладанада кисеп ясалган рельефларда буйсындырылган халыклар вәкилләре күрсәтелгән. Кайбер белгечләр буенча бу сурәтләрдә ниндидер чара, бәлки Яңа ел бәйрәме күрсәтелгәндер.
Аладананың көнчыгыш ишеге янында тәхеттә утыручы ""патшалар патшасы"" Дарий I, аның астында тәхет варисы Ксеркс сурәтләнгән.
Җимерелгән түбә агачтан ясалгандыр ахры һәм 72 таш багана белән тотып торылган, аларның  унөче генә сакланган.


=== Трипилион һәм Йөзбаганалы зал ===
Аладана артында Персеполисның, ихтимал, төп тантана залы урнашкандыр. Аның баскычларында зур түрәләр сурәтләнгән. Ике тантана залы - Аладана һәм Йөзбаганалы зал квадрат формасында, биналар артында хәзинәлек, торак бүлмәләре урнашкан булган, аларның тик фундаменты сакланган.


=== Тачара ===
Аладанадан уң ягында Дарий I торак сарае - тачара - урнашкан булган. Сарайда патшаның имзасы сакланган: ""Мин Дарий, бөек патша, патшалар патшасы, илләр патшасы, Гистасп улы, Ахәменид, әлеге сарайны төзедем"".
Бүген Тачарадан тик фундаменты һәм диварларның аскы өлешләре калган.


=== Ксеркс хәрәме ===
Көньяк өлешендә Ксеркс сарае, торак һәм ярдәмче биналары, шулай ук патша хәзинәлеге булган. Ксеркс хәрәме 22 ике- һәм өч- бүлмәле йорттан торган, анда сабыйлары белән хатыннар яши алган.


=== Дарий III төрбәсе ===
Персеполис кырыенда Ахәменид нәселеннән соңгы патша Дарий III төрбәсе табылган, ул төзеп тәмамланмаган калган һәм тәбигать шартлары сәбәпле җимерелгән.


=== Сугару системасы ===
Борынгы дөньяда Персеполисның канализация челтәре иң катлаулыкларның берсе булган. Шәһәр Рәхмәт дигән тау итәге янында төзелгән һәм яз башында эрегән кар, боз, көчле явым-төшем сәбәпле суга баткан, шуңа күрә канализация челтәре бик мөһим булган, ул су агымын таудан кирәкле юнәлешкә юнәлткән һәм кешеләрне су белән тәэмин иткән.


== Персеполис күренешләре ==

		
		
		
		
		


== Сылтамалар ==

Persepolis Рәсми сәхифә
Экскурсия в Персеполь
Туристический обзор Персеполя
Persepolis Photographs and Introduction to the Persian Expedition
Persepolis
PERSEPOLIS RECREATED Documentary Movie —  -*** Reconstruction of Persepolis
Glory of Persepolis
Photos and a map of Persepolis
Picture archive of Persepolis
3D reconstructed pictures and movies of Persepolis
Secret of staircase of G-Palace in Persepolis revealed
Seals on the Persepolis Fortification Tablets 
Persepolis Fortification Archive Project"
Психолингвистика‎,https://tt.wikipedia.org/wiki/%D0%9F%D1%81%D0%B8%D1%85%D0%BE%D0%BB%D0%B8%D0%BD%D0%B3%D0%B2%D0%B8%D1%81%D1%82%D0%B8%D0%BA%D0%B0,"Психолингвистика  - лингвистика, философия, антропология, нейрофәннәр фәннәре белән бер рәттән когнитив фәннәр рәтенә керә. Ул ике бер зуррак фәннәрнең берләшмәсе: лингвистика һәм психология фәннәренең кушылып өйрәнелә торган тармагы. Тел, фикерләү һәм зиһеннең үзара яшәешен өйрәнә. Фән буларак 1953нче елдан башлап өйрәнелә башлый.


== Тарих ==
Беренчеләрдән булып психолингвистика терминын Америка психологы Дж.Р.Кантор (1936) куллана, әмма бары тик 1946нчы елда гына Дж.Р.Канторның укучысы Н.Г.Пронко мәкаләсе (""Тел һәм психолингвистика"") чыккач кына киң тарала башлый.
Психолингвистикада өч төп теоретик чыганак бар. Беренчесе - тел белемендә психологик юнәлеш. Борыңгы заман телчеләре әйтүенчә, тел - ул рух, күңел эшчәнлеге һәм халык тормышының көзгесе. Шуңа карамастан, тел физик компонентлардан гына түгел, ә психик компонентлардан да тора. Бу телне һәр бер аерым кешегә (индивидуумга) каравын күздә тота. Кешеләрнең сөйләшү шарты һәм аларның эшчәнелеген көйләүче буларак тел кешененең дөньяви күзаллавын чикли, шулай итеп башка кешене бөтен килеш аңлау дөрес түгел. Психолингвистика тарихында Сепир-Уорф теориясе бик әһәмиятле урын алып тора. Б.Л.Уорфның тел һәм фикернең үзара яшәешен өйрәнү өлкәсендә алып барган актив эзләнүләре фәндә тагын да күбрәк кызыксыну уятты.
Психолингвистиканың икенче чыганагы - Америка структуриалистлары эшләре (иң танылган структурисалистларның берсе - Н.Хомский. Аның уйлавынча, телдә сөйләшә һәм аңлаша белү кешенең дөрес җөмләләр төзи алу мөмкинлегеннән тора)
Өченче чыганак - тел белеме проблемалары белән шөгыльләнгән психологларның эшләре. Ватан (Отечественная) лингвистикасы, иң беренчедән, сөйләм эшчәнлеге теориясе буларак төзелә.


== Психолингвистика тармаклары ==
Сөйләм барлыкка китерү һәм аны аңлау механизманары нигезендә сөйләм барышын (процессын) сурәтләү
Җәмгыятьтә сөйләм эшчәнлегенең вазыйфаларын өйрәнү
Сөйләм хәбәре һәм аның катнашучылары арасында булган бәйләнешне өйрәнү
Шәхеснең үсеше белән берлектә аның сөйләмен анализлау


== Сөйләм үсеше (Сөйләм онтогенезы) ==


=== ""Сөйләшүче"" җанварлар ===
Күпме генә җанварларны сөйләшергә, кеше телен аңларга өйрәтергә тырышмасыннар, җанварлар барыбер 3 яшьлек баланың сөйләменнән дә яхшырак итеп сөйләшә алмыйлар. Иң танылган сөйләшә торган җанварлар арасында: горилла Коко, шимпанзе-бонобо Канзи, шимпанзе Уошо һ.б.


=== Бала теленең үсеше ===
Зурларның аерым өйрәтүен санга сукмыйча балалар телне тулыча 4 яшькә өйрәнеп бетерәләр. Сөйләмгә кадәр алар бары тик аерым авазларны гына әйтеп үзенә бер балаларга гына хас ""сөйләм"" дә сөйләшәләр (кычкыралар, көләләр һ.б.). Балалар фонемаларны ишетергә өйрәнгәч, алар акрынлап фонемаларны аера башлый. Яшьярым вакытта баланың сөйләмендә аваз ияртемнәренә, ымлыкларга охшаган сүзләр барлыкка килә, ә инде ике яшьтә - ике һәм берничә сүздән торган сүзтезмәләр барлыкка килүе,  телнең төзелешенә (грамматикасына) төшенү башлана. Инде өч яшьтә баланың сүзлек запасы күп тапкырга үсә.
Бала телен өйрәнү түбәндәге өлкәләрдә каралып үтә:

Сөйләшә башлау вакытын өйрәнү (12 яшьтән соң сөйләм үзләштерү процессы авырая)
Сөйләм үзләштерүдә балаларның киткән хаталарын өйрәнү. Алар аерым бер кануннарга таяналар.
Балалар сөйләме синтаксисы
Сүзләрнең мәгънәләрен үзләштерү процессларын өйрәнү


=== Онтолингвистика ===
Балалар сөйләмен өйрәнә торган фән (инглиз developmental psycholinguistics)


=== Икенче телне үзләштерү ===
Икенче телне үзләштергән вакытта кеше бик күп авырлыкларга юлыга, шунлыктан бу үзләшетрү процессларын өйрәнү бик мөһим. Алар туган телне үзләштерүне өйрәнүдә ярдәм итәргә мөмкин.


== Сөйләм барылкка китерү ==
Сөйләм барлыкка китерү процессын күзәтеп булмый диярлек, димәк, аны өйрәнүе аеруча авыр. Н.Хомскиның трансофрмацион- генератив грамматикасы кеше аерым бер кагыйдәләр кулланып тирән структураларны яссылыкка әйләндерә ди. Психологик яктан караганда, сөйләм барлыкка китерү вакытында сөйләшүче аерым бер кагыйдәләр кулланып үезенең уй-фикерен аерым бер телнең сөйләм берәмлегенә әйләндерә. Бу вакытта кеше үзенең коммуникатив мкасатын куллана. Бары тик  грамматик төзелмәләрне  һәм лексик берәмлекләрне сайлау аша гына кешенең уй-фикерен башкаларга җиткереп була. Шулай итеп, сөйләм кешенең аңындагы сурәтләрне күрсәтү ысулы булып тора.


== Этнолингвистика ==
Кешенең рухи дөньясына карап, тел кешенең генә түгел, халыкларның дөньяви карашына зур йогынты ясый. Сепир-Уорф теориясе буенча халык теленең структурасы кешенең дөньяга карашын һәм аңының структурасын билгели.


=== Билингвизм ===
Берничә телдә саф рәвештә аралаша алу билингвизм дип атала. Икенче телне үзләштерү нигезендә билингвизм иртә һәм соңга бүленә. Чит телдә сүйләшүче кешенең сөйләмендә күп кенә хаталар (фонетик, лексик, грамматик, синтаксик) күренә. Шулай ук коммуникатив һәм коммуникатив булмаган хаталар була. 


== Патопсихолингвистика ==
Патопсихолингвистика кеше сөйләмендә булган паталогик тайпылышларны өйрәнә.
Сөйләм паталогиясенә түбәндәге  өйрәнү объектлары карый:

Югары психик халәткә (психопатия, акцентуация)  бәйле сөйләм процессларын өйрәнү.
Баш миенең өлкәләренең бозылуы аркасында барлыкка килгән сөйләм  (Брока һәм Вернике афазияләре (мотор һәм сенсор))
Сенсор системаларның бозылуы аркасында барлыкка килгән сөйләм  (мәсәлән, сукырларның, чукракларның сөйләме)
Акыл артталыгы аркасында барлыкка килгән сөйләм
Мотор программасының бозылуы аркасында барлыкка килгән сөйләм


== Сылтамалар исемлеге =="
Социаль роль,https://tt.wikipedia.org/wiki/%D0%A1%D0%BE%D1%86%D0%B8%D0%B0%D0%BB%D1%8C_%D1%80%D0%BE%D0%BB%D1%8C,"Социаль роль — кешенең, үзе алып торган социаль урынына карап, үз-үзен тоту ысулы яки моделе. Гадирәк итеп әйтсәк, ул кешенең статусына карап, аның үз-үзен тотышыннан ниндиерәк нәтиҗә көтү. Мисал: урамда бай кеше үзен хәерче кебек, ә олы кеше бала-чага кебек тотмый.


== Искәрмәләр =="
Сәясәт,https://tt.wikipedia.org/wiki/%D0%A1%D3%99%D1%8F%D1%81%D3%99%D1%82,"Сәясәт (грекча τα πολιτικά – «полиска (дәүләткә) кагылышлы нәрсә») – яшәүнең гомүм кагыйдәләрен тудыру, саклау һәм үстерүгә юнәлгән кеше эшчәнлеге аланы.


== Сәяси системалар һәм идеологияләр ==

Бүгенге көнгә 20 сәяси һәм идеологик система мәгълүм:


== Шулай ук карагыз ==
Тышкы сәясәт
Эчке сәясәт
Геополитика
Геостратегия
Милли сәясәт
Сәяси география
Сәясәт белеме
Инкыйлаб
Стратегик география
Сәяси фирка
Сәяси клуб"
Түбә (архитектура),https://tt.wikipedia.org/wiki/%D0%A2%D2%AF%D0%B1%D3%99_(%D0%B0%D1%80%D1%85%D0%B8%D1%82%D0%B5%D0%BA%D1%82%D1%83%D1%80%D0%B0),"Түбә — атмосфера йогынтынан саклаган бинасының югары каплау элементы.


== Конструкция ==
Вентиляторлар куелган урында түбәне янмаган материаллар белән каплыйлар (плитка). Эчке су алган чокыр ягына тайпылыш булырга тиеш. Чокыр янында өлкәсе җылытырга тиеш.
Ягынга каршы вариант:

Бетон плиткасы
Гранит валчыгы, фр. 2-5 мм
Дренаж: iDrain 10 ГЕО Typar геотекстиль белән (1000 н/м2)
Геофиль
""Техноарт"" Битум гидроизоляциясы
Цемент-ком стяжка, М 300 хх җәтмә белән армирлаштыру
Геотекстиль
""Пеноплекс 35"" җылыткычы (25 кг/м3)
Пароизоляцияле – ПВХ пленкасы
түбә плитасы"
Тәрәзә,https://tt.wikipedia.org/wiki/%D0%A2%D3%99%D1%80%D3%99%D0%B7%D3%99,"Тәрәзә (тәрзә) яки витраж — йортның махсус детале, яктылык төшсен, һава инсен өчен, корылыш стенасына янына уем һәм шул уемга куелган кысалы пыяла. Йортка кояш яктысы үткәрү һәм вентиляция өчен куела.


== Тарих ==
Борынгы йортлар тәрәзәсез булган дип санала. Урта гасырларга кадәр йорт тишекләре хайваннарның тиресе белән капланган.


== Искәрмәләр =="
Төзелеш физикасы,https://tt.wikipedia.org/wiki/%D0%A2%D3%A9%D0%B7%D0%B5%D0%BB%D0%B5%D1%88_%D1%84%D0%B8%D0%B7%D0%B8%D0%BA%D0%B0%D1%81%D1%8B,"Төзелеш физикасы – йортларны яктырту, җылыту, төзәтү барышындаа булган физик күренешләрне өйрәнгән фән юнәлешләренең берлеге.


== Нигез билгеләмәләре ==
яктыртылу (рус. освещенность)
Яктылык техникасы
яктылык (рус. яркость) - яктының сынык тыгызлыгы
җылы бирү
Йортның микроклиматы, җылылык һәм дымлылыгын тоту
Вентиляция - файдаланылган һаваны йорттан алу һәм аны тышкы һава алмаштыру.
Тавыш изоляциясе
Чагыштырма дымлылык, Һаваның чикләнмәгән дымлылыгы
Чык ноктасы
Һава фильтрациясе Һава үткәрүчәнлеге параметр аша күрсәтелә. Һава үткәрүчәнлеге - 1 секунд вакытта, 1 м2 аша үткән һава массасы. Иң күп Һава фильтрациясе тәрәзә һәм идән аша бара.
Абсорбция – коры материалга коендыру (каршы десорбция)
АкустикаИнтерьерда яктылык мөхите проектлау максатлары: торак йортта яктыртылышын норматив билгесен тоту (аерыла: уку һәм сызым йортлары, куну биналары һәм башка), кояш нурлары йотрка кертү.
Йортта тавыш изоляциясен тоту өчен бер катламалы, 350 кг/м2 тыгызлыгы белән материаллар кулланыла (яки күп катламлы; ДВП, ДСП, коры штукатурка, линолеум, идән һәм башка).
Төзелеш юеш кысынкылык вакытында, 1-2 елда китә. Йортта юеш җыелмау өчен:

конденсация каршы пароизоляцияне эшләргә
йөзгәлек туры юл буенча сидермәскә (дренаж, вентиляция, гидроизоляция)
диварның эчке күк температурасы ""чык ноктасы"" күбрәк булырга тиеш
күп катлама конструкцияләрдә бер пар үткәрү коэфиценты материалларны алалар
идән температурасы 23 градустан җылы булырга киңәш ителә


== Чык ноктасы ==

""'Чык ноктасы""' — даими басымда суына торган газдагы су буы туендырылган буга әйләнү температурасы.
Диаграммада су буының температурадан үзгәреп максималь күләме күрсәтелгән. Температура күбрәк булса, парциаль басымы арта.
""'Чык ноктасы""' һаваның дымлылыгы аша билгеләнә. Дымлылык югарырак — чык ноктасы һаваның күренеш температура якынрак була.
""'Чык ноктасы""' табу формуласы (градус Цельсий өчен, югары температуралар өчен) :

  
    
      
        
          T
          
            p
          
        
        =
        
          
            
              b
               
              γ
              (
              T
              ,
              R
              H
              )
            
            
              a
              −
              γ
              (
              T
              ,
              R
              H
              )
            
          
        
        ,
      
    
    {\displaystyle T_{p}={\frac {b\ \gamma (T,RH)}{a-\gamma (T,RH)}},}
  
Tp = чык ноктасы,
""a"" = 17.27,
""b"" = 237,7 °C,

  
    
      
        γ
        (
        T
        ,
        R
        H
        )
        =
        
          
            
              a
               
              T
            
            
              b
              +
              T
            
          
        
        +
        ln
        ⁡
        R
        H
      
    
    {\displaystyle \gamma (T,RH)={\frac {a\ T}{b+T}}+\ln RH}
  ,
""T"" = температура,  Цельсий градусы,
""RH"" = күләм өлешләрендә чагыштырма дымлылыгы (0 < RH < 1.0),
ln — натураль логарифм.


=== ""'Чык ноктасы""' һәм коррозия ===
""'Чык ноктасы""' — коррозиягә каршы эшләрдә мөһим күрсәткеч.
Металлын өстенең температурасы ""'чык нөктәсен""' 3 градуска күберәк булса шушы шартта гына аны буярга мөмкин.


==== Температуралар таблицасы ====
""'Чык ноктасы""' билгеләре (°С) төрле шарт өчен:


=== Кеше өчен уңайлылык шартлары ===


== Шулай ук карагыз ==
Төзелеш механикасы"
